cif,formula,energy,formation_energy,formation_energy_per_atom,uid
Fe2Se6_11_5988.vasp,Fe2Se6,-14.37328874,-3.660142549999998,-0.4575178187499997,5988
Fe2Si2Sb1O9_8_5990.vasp,Fe2Si2Sb1O9,-69.1097723,-53.305034595,-3.807502471071429,5990
Fe3C2Cl2_187_6048.vasp,Fe3C2Cl2,-19.9689883,0.6243075337500024,0.0891867905357146,6048
Ga1Fe5F2_123_6189.vasp,Ga1Fe5F2,-7.7499133,-6.260148745,-0.782518593125,6189
Ga1Fe5I2_123_6190.vasp,Ga1Fe5I2,-1.54467395,-0.4189782549999998,-0.0523722818749999,6190
Ga1Ni1Te2_156_6217.vasp,Ga1Ni1Te2,-4.01483203,-0.1836779399999999,-0.0459194849999999,6217
Ga1Os1S2I1Cl3_1_6227.vasp,Ga1Os1S2I1Cl3,-16.0539807,-7.320707073125,-0.915088384140625,6227
Ga1Pt5F2_38_6252.vasp,Ga1Pt5F2,-12.17099723,5.789173250000003,0.7236466562500004,6252
Ga1Te1I1_3_6289.vasp,Ga1Te1I1,-3.21941609,-1.006731995,-0.3355773316666666,6289
Ga2Ni2Te5_187_6410.vasp,Ga2Ni2Te5,-10.26259819,-1.3994594649999996,-0.155495496111111,6410
Ga3Co1_187_6526.vasp,Ga3Co1,-4.5944568,0.4525340500000006,0.1131335125000001,6526
Ga3Cu1S2Cl4_1_6527.vasp,Ga3Cu1S2Cl4,-16.98560441,-9.1378133625,-0.91378133625,6527
Ga3Ir1_187_6528.vasp,Ga3Ir1,-7.31182044,-2.031153805,-0.5077884512499999,6528
Ga3Ni1S8_6_6529.vasp,Ga3Ni1S8,-27.62878811,-13.401824189999996,-1.1168186824999995,6529
Ga3P1Se3S1Br2_1_6530.vasp,Ga3P1Se3S1Br2,-20.54285656,-7.207106122499999,-0.7207106122499999,6530
Ga4Bi4_2_6544.vasp,Ga4Bi4,-10.48917562,-3.865917819999999,-0.4832397274999999,6544
Ge12Rh4_127_6634.vasp,Ge12Rh4,-48.40603202,-45.33500486,-2.83343780375,6634
Ge1Pb1_156_6690.vasp,Ge1Pb1,-2.61622681,-1.44162684,-0.72081342,6690
Ge2Br8_1_6759.vasp,Ge2Br8,-7.7570622,-7.38875836,-0.738875836,6759
Ge2S1Br1_1_6820.vasp,Ge2S1Br1,-9.69640221,-8.005323755000001,-2.00133093875,6820
Ge2S2_129_6828.vasp,Ge2S2,-11.71084635,-8.743665465,-2.18591636625,6828
Ge2S2_31_6830.vasp,Ge2S2,-12.65783685,-9.690655965,-2.4226639912500003,6830
Ge2S2Br2_59_6822.vasp,Ge2S2Br2,-13.38204718,-10.43042369,-1.7384039483333336,6822
Ge4Br2Cl1O5_1_6929.vasp,Ge4Br2Cl1O5,-41.40463387,-34.981750400625,-2.915145866718749,6929
H4Au4O4F4_2_7061.vasp,H4Au4O4F4,-19.94950249,-12.97532145,-0.8109575906250001,7061
H4Au4S4Br4_2_7062.vasp,H4Au4S4Br4,-21.4748867,-13.38840284,-0.8367751775,7062
H4Pb2O4_31_7068.vasp,H4Pb2O4,-37.28461156,-24.944168880000003,-2.4944168880000004,7068
H4Pb8S2O16_2_7070.vasp,H4Pb8S2O16,-117.21139076,-83.210038495,-2.773667949833333,7070
Hf1Zr3O8_1_7418.vasp,Hf1Zr3O8,-82.15173593,-55.577310445,-4.631442537083333,7418
Hf1H1C1O1_156_7187.vasp,Hf1H1C1O1,-24.22140011,-5.578572015000002,-1.3946430037500006,7187
Hf1Te1I1_156_7317.vasp,Hf1Te1I1,-8.67813702,-1.914663955,-0.6382213183333333,7317
Hf1Zr3Br1Cl7_1_7415.vasp,Hf1Zr3Br1Cl7,-37.43356492,-19.728240801875,-1.6440200668229166,7415
Hf1Zr3Ge2N6Cl4_1_7416.vasp,Hf1Zr3Ge2N6Cl4,-85.62104511,-50.19313337749999,-3.1370708360937494,7416
Hf1Zr3Mn1Zn1P1Se1S7Cl5_1_7417.vasp,Hf1Zr3Mn1Zn1P1Se1S7Cl5,-67.56673079,-34.043651988806815,-1.7021825994403408,7417
Hf1Zr3S4I4_25_7419.vasp,Hf1Zr3S4I4,-42.9652695,-21.484072045,-1.7903393370833331,7419
Hf2Cl2_12_7476.vasp,Hf2Cl2,-16.719376,-4.952387751250001,-1.2380969378125002,7476
Hf2Cl2_129_7474.vasp,Hf2Cl2,-13.49446653,-1.7274782812500007,-0.4318695703125002,7474
Hf2F2_164_7487.vasp,Hf2F2,-20.40012091,-8.910767009999999,-2.2276917525,7487
Hf2I6_162_7523.vasp,Hf2I6,-15.06674305,-5.195805929999999,-0.6494757412499998,7523
Hf2S2Br1Cl1_25_7565.vasp,Hf2S2Br1Cl1,-26.21531255,-11.926720158125,-1.9877866930208328,7565
Hf2S2Br2_59_7567.vasp,Hf2S2Br2,-25.47931207,-11.205763,-1.8676271666666664,7567
Hf2S2Cl2_59_7568.vasp,Hf2S2Cl2,-26.953071,-12.649435286250002,-2.108239214375,7568
Hf2S2I1Cl1_25_7570.vasp,Hf2S2I1Cl1,-25.24058644,-11.257802330625,-1.8763003884375,7570
Hf2S2I2_59_7571.vasp,Hf2S2I2,-23.6040144,-9.942081895,-1.657013649166667,7571
Hf2S2N1_164_7572.vasp,Hf2S2N1,-31.93488933,-14.76143797,-2.952287594,7572
Hf2S3Br1Cl2_1_7577.vasp,Hf2S3Br1Cl2,-30.46022834,-14.89604759125,-1.86200594890625,7577
Hf2S4I1Br1_1_7579.vasp,Hf2S4I1Br1,-30.14439903,-13.6400107775,-1.7050013471874998,7579
Hf2Ti1N3Cl2_6_7648.vasp,Hf2Ti1N3Cl2,-51.76134846,-26.65387911958333,-3.331734889947916,7648
Hf3N2F2_187_7720.vasp,Hf3N2F2,-45.61749062,-22.48321743,-3.211888204285714,7720
Hf3S2N2_187_7725.vasp,Hf3S2N2,-48.24486995,-22.310844195,-3.187263456428572,7725
Hf4H2C3_164_7784.vasp,Hf4H2C3,-60.67115498,-3.6999289949999934,-0.4111032216666659,7784
Hg1H4C2I2N4_6_7871.vasp,Hg1H4C2I2N4,-51.75961361,-14.520106990000002,-1.116931306923077,7871
Hg1S1Br1F1_156_7904.vasp,Hg1S1Br1F1,-1.60292048,-0.4326247450000002,-0.10815618625,7904
Hg2Bi2S4I2_11_7941.vasp,Hg2Bi2S4I2,-8.7658172,-3.576341890000001,-0.3576341890000001,7941
Hg2Se2S8F4_7_8020.vasp,Hg2Se2S8F4,-23.53254937,-10.31550503,-0.644719064375,8020
Hg2Te2_129_8034.vasp,Hg2Te2,2.91371145,5.39797904,1.34949476,8034
Hg3As1Se4I1_156_8047.vasp,Hg3As1Se4I1,-3.71373722,5.16550013,0.5739444588888889,8047
Hg4Te4_1_8093.vasp,Hg4Te4,4.80604755,9.77458273,1.2218228412499998,8093
Hg8As4Cl8_10_8104.vasp,Hg8As4Cl8,1.36391516,9.915651035,0.4957825517499999,8104
Ho1S1_99_8118.vasp,Ho1S1,-6.93767633,-3.624872287500001,-1.8124361437500005,8118
In1Ag1Sb2S6_149_8183.vasp,In1Ag1Sb2S6,-20.79981394,-8.743449664999998,-0.8743449664999998,8183
In1Ag1Te6As2_149_8186.vasp,In1Ag1Te6As2,-13.1205402,0.5042189399999994,0.0504218939999999,8186
In1Te1S1_1_8363.vasp,In1Te1S1,-5.36218157,-1.5805899324999997,-0.5268633108333333,8363
In1Te2_115_8366.vasp,In1Te2,-3.3629933,0.3511051500000004,0.1170350500000001,8366
In1Te2Pb1_1_8365.vasp,In1Te2Pb1,-4.83159964,-0.1581679300000003,-0.0395419825,8365
In2C4Cl4F10_10_8397.vasp,In2C4Cl4F10,-54.43949158,-12.4564656425,-0.6228232821249999,8397
In2C4F14_10_8398.vasp,In2C4F14,-61.14964054,-19.7218833,-0.986094165,8398
In2F6_1_8426.vasp,In2F6,-20.21032804,-18.37476862,-2.2968460775,8426
In2H2Se2S8_11_8464.vasp,In2H2Se2S8,-33.77620192,-14.507834839999996,-1.036273917142857,8464
In2N2Cl2_59_8486.vasp,In2N2Cl2,-15.3527945,-6.944700741249999,-1.1574501235416663,8486
In2Sb2_129_8569.vasp,In2Sb2,-5.35036574,-0.6172485700000001,-0.1543121425,8569
In2Se2I2_59_8583.vasp,In2Se2I2,-7.49986527,-1.98810633,-0.331351055,8583
In2Se3_189_8592.vasp,In2Se3,-8.08855925,-0.1925972599999985,-0.0385194519999997,8592
In3Rh1_187_8652.vasp,In3Rh1,-3.05094432,1.00832442,0.252081105,8652
In4O6_164_8678.vasp,In4O6,-38.22365166,-26.289770940000004,-2.628977094000001,8678
In4P20_26_8680.vasp,In4P20,-83.6780311,-21.71677686,-0.9048657025,8680
In4Se4Cl4_14_8693.vasp,In4Se4Cl4,-20.84899073,-8.5420664325,-0.7118388693750001,8693
Ir2O2_164_8798.vasp,Ir2O2,-14.85483599,-10.01810214,-2.504525535,8798
Ir2S4_14_8830.vasp,Ir2S4,-17.17088528,-9.48890026,-1.5814833766666665,8830
Ir2Se2_129_8841.vasp,Ir2Se2,-10.3251685,-4.20242023,-1.0506050575,8841
Ir2Se2F2_59_8837.vasp,Ir2Se2F2,-15.22281228,-9.363169109999998,-1.5605281849999997,8837
K1Re2O4F7_3_8932.vasp,K1Re2O4F7,-55.86960403,-37.64059859,-2.688614185,8932
K1Sn1S2_156_8940.vasp,K1Sn1S2,-7.18195923,-4.740288266304348,-1.185072066576087,8940
K1Tl1Cl4_81_8951.vasp,K1Tl1Cl4,-5.07021982,-4.9130145725,-0.8188357620833333,8951
K2Au2Se2_51_8978.vasp,K2Au2Se2,-2.52959692,-1.85134788,-0.30855798,8978
K2B2Se2N2_31_8999.vasp,K2B2Se2N2,-29.29183052,-12.01324825,-1.50165603125,8999
K2H2C6N8O10_2_9122.vasp,K2H2C6N8O10,-148.79543284,-52.00579990999999,-1.857349996785714,9122
K2H6C10O2_51_9134.vasp,K2H6C10O2,-100.31822459,11.094780999999998,0.5547390499999999,9134
K2H6C8N2O2_51_9147.vasp,K2H6C8N2O2,-92.16433525,4.695051020000008,0.2347525510000004,9147
K2H8O4F2_26_9161.vasp,K2H8O4F2,-59.47794704,-44.72870402,-2.79554400125,9161
K2H8S4Cl2_2_9163.vasp,K2H8S4Cl2,-43.25620296,-27.612118181250004,-1.7257573863281253,9163
K2Hf1H6O6_147_9165.vasp,K2Hf1H6O6,-68.03053172,-47.89675466,-3.193116977333333,9165
K2Hg4S8Br6_31_9182.vasp,K2Hg4S8Br6,-14.13964762,-5.249633625,-0.26248168125,9182
K2Hg4Se2S6I6_31_9193.vasp,K2Hg4Se2S6I6,-10.36841194,-2.3358369250000006,-0.11679184625,9193
K2I2O6_11_9205.vasp,K2I2O6,-25.58031775,-20.89847711,-2.089847711,9205
K2I6_4_9207.vasp,K2I6,-0.62673848,-3.88337704,-0.48542213,9207
K2La2Si2Se8_4_9210.vasp,K2La2Si2Se8,-43.59926636,-21.346276315,-1.5247340225,9210
K2Li4H6O6_11_9211.vasp,K2Li4H6O6,-70.36269581,-52.58236405000001,-2.9212424472222227,9211
K2Mn1P2S7F3_1_9237.vasp,K2Mn1P2S7F3,-41.60058059,-27.937671125681817,-1.862511408378788,9237
K2N2O6_1_9247.vasp,K2N2O6,-40.95945807,-29.88175368,-2.9881753679999994,9247
K2N2O6_31_9249.vasp,K2N2O6,-40.95667428,-29.87896989,-2.987896989,9249
K2Nb2Ag4Se8_28_9257.vasp,K2Nb2Ag4Se8,-30.16887993,-2.31232657,-0.1445204106249999,9257
K2Nb2Br12_4_9258.vasp,K2Nb2Br12,-26.8266681,-17.22266011,-1.076416256875,9258
K2Nb2Cl12_4_9261.vasp,K2Nb2Cl12,-35.64663745,-25.8621095975,-1.61638184984375,9261
K2Os2N2Cl8O4_31_9281.vasp,K2Os2N2Cl8O4,-49.57108123,-30.3373461275,-1.6854081181944442,9281
K2P2O6_26_9289.vasp,K2P2O6,-47.83507111,-36.85490603,-3.685490603,9289
K2P2Pd2_129_9291.vasp,K2P2Pd2,-9.55745255,-3.942929260000001,-0.6571548766666667,9291
K2Pd1Se2_47_9300.vasp,K2Pd1Se2,-3.88682327,-1.0886370249999997,-0.2177274049999999,9300
K2Pt1C4Br2N4_2_9302.vasp,K2Pt1C4Br2N4,-60.82535958,-6.654468845000004,-0.5118822188461541,9302
K2Pt2Br6N2_51_9308.vasp,K2Pt2Br6N2,-14.49467764,-3.388642695000001,-0.2823868912500001,9308
K2Pt4Se6_164_9311.vasp,K2Pt4Se6,-22.70125065,-0.0159247499999963,-0.0013270624999996,9311
K2Ru2C2S4I8_31_9319.vasp,K2Ru2C2S4I8,-30.92253822,-3.5173391000000045,-0.195407727777778,9319
K2Ru2I8N2O4_7_9320.vasp,K2Ru2I8N2O4,-36.30754118,-24.07316879,-1.3373982661111112,9320
K2Sb4S7_5_9343.vasp,K2Sb4S7,-31.09773779,-19.3781034425,-1.490623341730769,9343
K4Ba4Sb4Se12_14_9415.vasp,K4Ba4Sb4Se12,-52.18894638,-29.436763079999995,-1.226531795,9415
K4Cd2Br8_11_9425.vasp,K4Cd2Br8,-7.12196655,-9.77216661,-0.6980119007142856,9425
K4Cr4I4O24_14_9438.vasp,K4Cr4I4O24,-129.86014726,-100.22423098,-2.7840064161111107,9438
K4Tc2N2O4F10_59_9520.vasp,K4Tc2N2O4F10,-72.10706446,-50.54617834,-2.297553560909091,9520
K4W2Se8_26_9530.vasp,K4W2Se8,-31.39829442,-10.876662032,-0.7769044308571428,9530
K8Ba2V4S16_49_9548.vasp,K8Ba2V4S16,-82.47332553,-58.05775793,-1.9352585976666663,9548
K8P8H8N8O16_14_9556.vasp,K8P8H8N8O16,-229.12939751,-159.11477579,-3.314891162291667,9556
Li1Al1As2S6_5_9637.vasp,Li1Al1As2S6,-30.30101973,-15.445476265,-1.5445476265,9637
Li1Al1I4O12_2_9641.vasp,Li1Al1I4O12,-57.0072555,-41.72933623,-2.3182964572222224,9641
Li1Al1Te6As2_5_9650.vasp,Li1Al1Te6As2,-18.72624472,-4.27566038,-0.427566038,9650
Li1As2Pd1O6_1_9652.vasp,Li1As2Pd1O6,-36.97089019,-24.665221675,-2.4665221675,9652
Li1Au1C4S4O12F12_2_9656.vasp,Li1Au1C4S4O12F12,-126.24308523,-68.5851903,-2.0172114794117646,9656
Li1Bi1P4O12_1_9662.vasp,Li1Bi1P4O12,-93.89458798,-67.97295449,-3.7762752494444447,9662
Li1Ga1As2S6_5_9705.vasp,Li1Ga1As2S6,-28.15621877,-14.258543354999995,-1.4258543354999995,9705
Li1Mn1Bi1Sb1_156_9742.vasp,Li1Mn1Bi1Sb1,-5.96962705,-2.8211686681818176,-0.7052921670454544,9742
Li2Co2P2_12_9866.vasp,Li2Co2P2,-17.82691216,-8.25303106,-1.3755051766666666,9866
Li2Cu6F20_7_9898.vasp,Li2Cu6F20,-37.96088541,-30.995963340000003,-1.106998690714286,9898
Li2Fe1P2O8_2_9900.vasp,Li2Fe1P2O8,-59.17466561,-42.744462165,-3.2880355511538464,9900
Li2H4N2_7_9942.vasp,Li2H4N2,-34.0890412,-20.593270669999995,-2.5741588337499994,9942
Li2Mo1F6_65_10003.vasp,Li2Mo1F6,-29.80733308,-26.56024876,-2.951138751111112,10003
Li2Sn2P2O8_7_10073.vasp,Li2Sn2P2O8,-68.2182991,-50.68841780260869,-3.6206012716149054,10073
Li2V4F18_2_10130.vasp,Li2V4F18,-80.55435821,-71.63884875000001,-2.98495203125,10130
Li4Al4H16_14_10154.vasp,Li4Al4H16,-72.1145052,-35.595732119999994,-1.4831555049999998,10154
Li4B1O4_38_10160.vasp,Li4B1O4,-41.70113921,-29.036792,-3.226310222222222,10160
Li4H4S4O16_14_10195.vasp,Li4H4S4O16,-124.46799284,-92.08187499,-3.2886383925,10195
Li4V4O12_13_10245.vasp,Li4V4O12,-103.81509283,-77.40198280999999,-3.8700991405,10245
Li8O2_123_10286.vasp,Li8O2,-26.02842877,-16.754816610000002,-1.6754816610000005,10286
Mg1F2_115_10359.vasp,Mg1F2,-9.79125847,-10.0343173725,-3.3447724575,10359
Mg1H2O2_156_10369.vasp,Mg1H2O2,-20.77797349,-15.5470392125,-3.1094078425000005,10369
Mg2Al2Te5_164_10420.vasp,Mg2Al2Te5,-17.0872069,-6.476344620000001,-0.7195938466666667,10420
Mn1In2S1N1Cl2_1_10783.vasp,Mn1In2S1N1Cl2,-16.27884332,-8.603503536931818,-1.2290719338474023,10783
Mn1Nb1Br2O1_1_10803.vasp,Mn1Nb1Br2O1,-16.38874139,-8.870775198181818,-1.7741550396363637,10803
Mn1Sb2Br1_156_10868.vasp,Mn1Sb2Br1,-5.49192488,-2.508193940681818,-0.6270484851704545,10868
Mn2Al2Te5_156_10960.vasp,Mn2Al2Te5,-16.77643258,-4.439128321363636,-0.4932364801515151,10960
Mn2Bi2Cl2O4_10_11002.vasp,Mn2Bi2Cl2O4,-31.36312115,-24.46522216761364,-2.446522216761364,11002
Mn2Br2_164_11032.vasp,Mn2Br2,-4.04938784,-2.298410861363636,-0.574602715340909,11032
Mn2Mo2S8F2_129_11146.vasp,Mn2Mo2S8F2,-41.29233483,-25.09230065636364,-1.7923071897402598,11146
Mn2N1Cl2O2_8_11150.vasp,Mn2N1Cl2O2,-23.27463468,-16.381182402613636,-2.340168914659091,11150
Mn2N2Cl2_59_11156.vasp,Mn2N2Cl2,-20.7061371,-13.156383687613635,-2.1927306146022727,11156
Mn2Sb2S4I2_10_11243.vasp,Mn2Sb2S4I2,-21.08969043,-12.768792636363637,-1.2768792636363635,11243
Mn2Sb2S6_162_11244.vasp,Mn2Sb2S6,-27.18389093,-15.699171711363636,-1.5699171711363635,11244
Mn2Sb2Se4F2_26_11249.vasp,Mn2Sb2Se4F2,-21.97324201,-11.333453926363635,-1.1333453926363637,11249
Mn2Sb2Te2Mo1_1_11253.vasp,Mn2Sb2Te2Mo1,-12.58781423,-4.036368796363636,-0.5766241137662337,11253
Mn2Se1Cl2_12_11267.vasp,Mn2Se1Cl2,-9.25236856,-5.714275847613637,-1.1428551695227274,11267
Mn2Te2F2_59_11296.vasp,Mn2Te2F2,-12.38319231,-8.478101946363637,-1.413016991060606,11296
Mn2Te4P2Br2_26_11321.vasp,Mn2Te4P2Br2,-17.75439199,-5.528942351363634,-0.5528942351363634,11321
Mn2Te4P2Cl2_26_11323.vasp,Mn2Te4P2Cl2,-18.87431824,-6.618781957613637,-0.6618781957613636,11323
Mn2Te4P2I2_10_11327.vasp,Mn2Te4P2I2,-16.46214582,-4.848312746363636,-0.4848312746363635,11327
Mn3Se1Br4O2_1_11406.vasp,Mn3Se1Br4O2,-22.5633071,-15.959547479545456,-1.5959547479545455,11406
Mn4B3H2O2_164_11421.vasp,Mn4B3H2O2,-43.85872619,-21.058342892727275,-1.914394808429752,11421
Mn5Se2Br2Cl5O2_1_11462.vasp,Mn5Se2Br2Cl5O2,-35.54757978,-25.36837617903409,-1.5855235111896306,11462
Mn5Zn1Ge2S12_6_11463.vasp,Mn5Zn1Ge2S12,-55.71658134,-34.17945960590909,-1.7089729802954543,11463
Mo12F24_55_11482.vasp,Mo12F24,-108.8410267,-84.69819766,-2.352727712777778,11482
Mo12O24_1_11484.vasp,Mo12O24,-181.5103504,-127.47373504,-3.5409370844444443,11484
Mo8O18_1_11765.vasp,Mo8O18,-130.07376803,-91.82131403,-3.531589001153846,11765
N2F8_1_11786.vasp,N2F8,-14.48870845,-9.77243906,-0.977243906,11786
Na12Si4Te12_14_11805.vasp,Na12Si4Te12,-50.2221127,-27.121651779999997,-0.9686304207142856,11805
Na1Fe1Te6As2_5_11855.vasp,Na1Fe1Te6As2,-15.78716269,-4.449797275,-0.4449797275,11855
Na1Ga1Sb2Te6_5_11869.vasp,Na1Ga1Sb2Te6,-14.01568599,-3.41171986,-0.341171986,11869
Na1H3C2S5_1_11874.vasp,Na1H3C2S5,-39.39954923,-8.296055097499998,-0.7541868270454544,11874
Na1Tl1I4O12_2_11949.vasp,Na1Tl1I4O12,-47.11183732,-34.216917710000004,-1.900939872777778,11949
Na2B2C8S2F6_51_11971.vasp,Na2B2C8S2F6,-77.81416923,14.523950114999993,0.7261975057499995,11971
Na2B2O14_2_11982.vasp,Na2B2O14,-70.32656308,-45.42870602,-2.523817001111111,11982
Na2B6H6S6_4_11988.vasp,Na2B6H6S6,-74.9999541,-30.398026044999995,-1.5199013022499996,11988
Na2C4N2O6_4_12006.vasp,Na2C4N2O6,-81.69531367,-28.66727462,-2.047662472857143,12006
Na2C4S6F6_2_12010.vasp,Na2C4S6F6,-61.95387045,-14.558025375,-0.8087791875,12010
Na2C6O6F6_4_12013.vasp,Na2C6O6F6,-95.04059711,-28.248254039999992,-1.4124127019999997,12013
Na2Cd2P2O8_11_12019.vasp,Na2Cd2P2O8,-56.07923027,-41.40304211,-2.957360150714286,12019
Na2Cd4S2Cl6O6_31_12026.vasp,Na2Cd4S2Cl6O6,-41.63372358,-32.11423156875,-1.6057115784375,12026
Na2Cd4S2I6O6_31_12027.vasp,Na2Cd4S2I6O6,-33.94024805,-26.345865665,-1.3172932832500002,12027
Na2Cd4S2O6F6_31_12028.vasp,Na2Cd4S2O6F6,-47.49504922,-38.808460255,-1.94042301275,12028
Na2Cd4S8Br6_31_12033.vasp,Na2Cd4S8Br6,-20.32026796,-9.965224765,-0.4982612382499999,12033
Na2Cd4S8Cl6_31_12034.vasp,Na2Cd4S8Cl6,-23.4446684,-12.99936527375,-0.6499682636875,12034
Na2Cd4Se2I6O6_31_12038.vasp,Na2Cd4Se2I6O6,-28.28056637,-19.70877327,-0.9854386635,12038
Na2Cl2O4_1_12053.vasp,Na2Cl2O4,-18.24911669,-13.84790016125,-1.73098752015625,12053
Na2Cr4O10_59_12064.vasp,Na2Cr4O10,-73.71473484,-55.73994384000001,-3.4837464900000006,12064
Na2Fe2S4O4_13_12079.vasp,Na2Fe2S4O4,-35.92614155,-26.29518769,-2.191265640833333,12079
Na2Gd2Cl8_2_12084.vasp,Na2Gd2Cl8,-30.93706774,-26.73641999,-2.228034999166667,12084
Na2H10Ru2C2O2_6_12092.vasp,Na2H10Ru2C2O2,-68.29661901,-25.00803718,-1.389335398888889,12092
Na2H2C2O6_4_12098.vasp,Na2H2C2O6,-60.75667838,-30.83679391,-2.5697328258333334,12098
Na2H2S2_11_12104.vasp,Na2H2S2,-16.28018739,-10.830095845,-1.8050159741666665,12104
Na2H2S6N2_4_12105.vasp,Na2H2S6N2,-36.30722295,-20.015146685000005,-1.6679288904166671,12105
Na2H4C2O6_7_12107.vasp,Na2H4C2O6,-64.06858956,-31.16586077000001,-2.226132912142858,12107
Na2H4N2_67_12111.vasp,Na2H4N2,-30.25238067,-18.58740248,-2.32342531,12111
Na2H6C2N8O2_51_12113.vasp,Na2H6C2N8O2,-104.40097687,-49.89673212,-2.494836606,12113
Na2H6C4O6_2_12116.vasp,Na2H6C4O6,-90.15592505,-33.94804282999999,-1.886002379444444,12116
Na2H6C6S6_1_12119.vasp,Na2H6C6S6,-85.99708305,-8.541080605000005,-0.4270540302500002,12119
Na2H6N10O2_51_12123.vasp,Na2H6N10O2,-96.98428239,-57.03365696000001,-2.8516828480000003,12123
Na2H6Pb1O6_147_12124.vasp,Na2H6Pb1O6,-58.09845864,-41.57586138,-2.771724092,12124
Na2H6Pb1S6_147_12125.vasp,Na2H6Pb1S6,-41.37906564,-23.930657265,-1.595377151,12125
Na2H6Pd1S6_147_12127.vasp,Na2H6Pd1S6,-41.59459545,-24.44627559,-1.629751706,12127
Na2H8C6N6O8_2_12135.vasp,Na2H8C6N6O8,-168.03397177,-68.98682299,-2.2995607663333333,12135
Na2H8I2O4_2_12138.vasp,Na2H8I2O4,-56.03005337,-40.33916277,-2.521197673125,12138
Na2H8S4Cl2_2_12140.vasp,Na2H8S4Cl2,-45.43865926,-28.48885804125,-1.780553627578125,12140
Na2H8S4I2_2_12141.vasp,Na2H8S4I2,-42.52225756,-26.21415955,-1.638384971875,12141
Na2Hf2Cu2Se6_11_12147.vasp,Na2Hf2Cu2Se6,-34.91414612,-10.077385829999995,-0.8397821524999998,12147
Na2Hg4Cl6O8_31_12151.vasp,Na2Hg4Cl6O8,-25.27362381,-16.22204826375,-0.8111024131875,12151
Na2Hg4O8F6_31_12152.vasp,Na2Hg4O8F6,-28.08132228,-19.86264978,-0.993132489,12152
Na2Hg4S2I6O6_31_12154.vasp,Na2Hg4S2I6O6,-30.11059903,-22.675529405,-1.13377647025,12154
Na2Hg4Se2Br6O6_31_12162.vasp,Na2Hg4Se2Br6O6,-27.55150765,-17.304177615,-0.86520888075,12162
Na2Hg4Se2I6O6_31_12164.vasp,Na2Hg4Se2I6O6,-23.98876831,-15.576287970000005,-0.7788143985000001,12164
Na2Hg4Se2S6Cl6_31_12167.vasp,Na2Hg4Se2S6Cl6,-18.18083571,-6.91743462875,-0.3458717314375,12167
Na2Hg4Se2S6I6_31_12169.vasp,Na2Hg4Se2S6I6,-11.48375881,-2.145467354999999,-0.1072733677499999,12169
Na2Hg4Te2Br6O6_31_12170.vasp,Na2Hg4Te2Br6O6,-26.08063079,-16.945697845,-0.84728489225,12170
Na2Hg4Te2O6F6_31_12173.vasp,Na2Hg4Te2O6F6,-33.89540669,-25.50311686,-1.275155843,12173
Na2Hg4Te2S6Cl6_31_12175.vasp,Na2Hg4Te2S6Cl6,-16.61009539,-6.459091398750001,-0.3229545699375,12175
Na2Hg4Te2S6I6_31_12177.vasp,Na2Hg4Te2S6I6,-9.70393801,-1.478043644999998,-0.0739021822499998,12177
Na2I2O4_113_12180.vasp,Na2I2O4,-18.51307682,-14.753563499999998,-1.8441954375,12180
Na2In2Br8_4_12185.vasp,Na2In2Br8,-14.08768157,-11.59443667,-0.9662030558333332,12185
Na2Mg1H4O10_2_12187.vasp,Na2Mg1H4O10,-59.7872377,-42.7306843025,-2.513569664852941,12187
Na2Mn1H4S2O10_2_12208.vasp,Na2Mn1H4S2O10,-81.27346766,-60.81704580818182,-3.200897147799043,12208
Na2N4O4_1_12221.vasp,Na2N4O4,-44.4796573,-28.55559044,-2.855559044,12221
Na2Ni1H4Se2O10_2_12233.vasp,Na2Ni1H4Se2O10,-68.60561522,-47.95099737,-2.523736703684211,12233
Na2O2F2_7_12240.vasp,Na2O2F2,-13.00146066,-11.10592224,-1.85098704,12240
Na2Os2N2Cl10O2_1_12250.vasp,Na2Os2N2Cl10O2,-46.4721973,-28.14626026875,-1.5636811260416663,12250
Na2Pb1S6F6_147_12263.vasp,Na2Pb1S6F6,-27.7612432,-20.050683085,-1.3367122056666665,12263
Na2Pt1O6_162_12270.vasp,Na2Pt1O6,-22.40662053,-12.412322480000002,-1.3791469422222224,12270
Na2Rh1_187_12272.vasp,Na2Rh1,-1.09568514,-1.04312872,-0.3477095733333333,12272
Na2Ru2Br8N2O4_7_12273.vasp,Na2Ru2Br8N2O4,-43.71071648,-27.724161390000003,-1.5402311883333335,12273
Na2Ru2C2S4I8_13_12278.vasp,Na2Ru2C2S4I8,-32.82650559,-4.11559003,-0.2286438905555555,12278
Na2Ru2I8N2O4_7_12279.vasp,Na2Ru2I8N2O4,-38.43198655,-24.89189772,-1.3828832066666663,12279
Na2Ru2N2Cl8O4_7_12280.vasp,Na2Ru2N2Cl8O4,-48.01145074,-31.904549075,-1.772474948611111,12280
Na2Ru2N2O2F10_1_12281.vasp,Na2Ru2N2O2F10,-57.28457898,-44.77936357,-2.487742420555556,12281
Na2Sn1H6O6_147_12301.vasp,Na2Sn1H6O6,-61.10007959,-44.94423375130435,-2.996282250086957,12301
Na2Sn1H6S6_147_12302.vasp,Na2Sn1H6S6,-43.10876433,-26.027107376304347,-1.735140491753623,12302
Na2Sn1O6_147_12304.vasp,Na2Sn1O6,-22.49333404,-15.28602116130435,-1.6984467957004832,12304
